"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CRACD",7.7202148126738e-25,-1.11148929065493,0.246,0.262,2.55624032662442e-20
"ZBTB20-AS5",8.40568298283423e-25,-1.27049791963877,0.086,0.115,2.78320569244624e-20
"ASXL1",8.82697690008071e-25,-0.413792122225742,0.733,0.656,2.92270032138573e-20
"METAP2",9.51069879326706e-25,-0.311763242905535,0.604,0.543,3.14908747743866e-20
"MRPL32",9.85988868708757e-25,-0.764091916531454,0.426,0.392,3.26470774318156e-20
"SNHG9",9.8988279100303e-25,-0.447180587074792,0.331,0.242,3.27760090929013e-20
"RER1",1.00672259632318e-24,-0.456933040213961,0.533,0.48,3.3333591886857e-20
"TSTD2",1.02123654249118e-24,-0.494098446414105,0.265,0.193,3.38141631584255e-20
"ENSG00000228010",1.12446198580372e-24,-0.43123359585254,0.152,0.109,3.72320608119469e-20
"ZNF577",1.15331271662106e-24,-0.402695251937822,0.152,0.108,3.818733736004e-20
"COG1",1.30931884729954e-24,-0.502574199350142,0.132,0.092,4.33528563529352e-20
"SEPTIN10",1.31366085552984e-24,-0.715788231533336,0.435,0.404,4.34966245874485e-20
"EFHC1",1.40524220960713e-24,-0.317317204275762,0.33,0.245,4.65289748023018e-20
"SGPP1",1.5950014351179e-24,-1.26083448060239,0.119,0.148,5.28120925181889e-20
"LINC01128",1.61861353663747e-24,-1.75706917621892,0.087,0.114,5.35939128116033e-20
"C1QTNF7-AS1",1.6323820879482e-24,-1.47014148658256,0.131,0.159,5.40498033140528e-20
"PDE3A",1.7417085509064e-24,-0.744286100031989,0.351,0.266,5.76697118290617e-20
"DNAJC27",2.07595815062662e-24,-0.888659029583834,0.296,0.213,6.8737050325398e-20
"WIPI1",2.09716316653406e-24,-1.0907294792389,0.173,0.197,6.94391696071094e-20
"TMCC3",2.22910883098964e-24,-1.25024248032552,0.082,0.111,7.3808022502898e-20
"KIZ",2.43908675251918e-24,-0.960432520820867,0.368,0.351,8.07606014626627e-20
"CCDC7",2.47674484801066e-24,-0.340997457325636,0.305,0.228,8.20074986624808e-20
"CD320",3.27477584175245e-24,-0.732703938911532,0.289,0.296,1.08431102896265e-19
"TSHZ2",3.57240199432789e-24,-0.268972789799791,0.797,0.709,1.18285802434191e-19
"ZNF511",3.84615441688329e-24,-0.296698954171119,0.354,0.261,1.27350018897423e-19
"PRRC1",4.07217671156963e-24,-0.266244140049142,0.329,0.244,1.34833843096782e-19
"NLK",4.12988843416443e-24,-0.311369595065117,0.421,0.313,1.36744735943618e-19
"CEP85L",4.90749340860825e-24,-0.446605358625655,0.389,0.388,1.62492014252428e-19
"KREMEN1",5.36891223693529e-24,-1.35120841571945,0.21,0.225,1.77770053077164e-19
"MIDEAS",6.32701021237626e-24,-0.34702515733247,0.361,0.266,2.0949363514199e-19
"AKT1S1",6.47319616086701e-24,-0.588922517350924,0.193,0.139,2.14333998082468e-19
"APBA1",7.42648610191453e-24,-1.4548736053148,0.153,0.177,2.45898381320492e-19
"ZFAND2B",8.12996652833864e-24,-0.627429124888882,0.17,0.122,2.69191321719821e-19
"LINC02984",9.04100318263608e-24,-0.469853112954263,0.111,0.076,2.99356656380263e-19
"FTH1",1.12251209594299e-23,0.564239832225983,0.931,0.975,3.71674980087685e-19
"ENSG00000240553",1.32331305670614e-23,-0.347493974933077,0.135,0.096,4.38162186205971e-19
"PRPF8",1.46860651886737e-23,-0.678103312745808,0.464,0.42,4.86270304462176e-19
"GOPC",1.54819719473831e-23,-0.7763664569773,0.369,0.352,5.12623573149802e-19
"MTRES1",1.61506263607768e-23,-0.464108154601223,0.227,0.166,5.34763389431681e-19
"PYCR1",1.75244332568513e-23,-1.22282463956858,0.127,0.154,5.80251509567604e-19
"CLN5",1.8061725565974e-23,-0.26884150513645,0.338,0.252,5.98041795214966e-19
"ENSG00000233912",2.02278968411476e-23,-0.319075570819541,0.102,0.071,6.69765892307238e-19
"NT5E",2.05114686849007e-23,-0.939365320850804,0.187,0.212,6.79155239625748e-19
"PXK",2.09680920928777e-23,-1.00607348891781,0.288,0.292,6.94274497287273e-19
"AGPS",2.48954077368716e-23,-0.287735740934802,0.405,0.303,8.24311845575555e-19
"RAD17",2.50392148900969e-23,-0.397947318182915,0.203,0.149,8.29073444225999e-19
"METAP1D",2.5671239323231e-23,-0.274110513077773,0.303,0.229,8.50000405231502e-19
"ADAMTS6",2.57935641891469e-23,-1.39697057529182,0.093,0.121,8.54050703866845e-19
"SLC25A44",2.62924283863664e-23,-0.612553054928897,0.133,0.094,8.70568596300979e-19
"GPRC5D-AS1",2.66623877456405e-23,-0.560956661420711,0.175,0.125,8.82818320645901e-19
"MTREX",3.85967302134594e-23,-0.72409672750667,0.429,0.394,1.27797633409786e-18
"TMEM199",4.04702522265702e-23,-0.408478545284968,0.134,0.095,1.34001052147397e-18
"ENSG00000268205",4.29127899531601e-23,-0.504991939040389,0.282,0.207,1.42088538813908e-18
"GAS1",4.30682813914409e-23,-1.03470962216759,0.227,0.242,1.426033865152e-18
"RPS6KA6",4.31289643787856e-23,-1.53091874888058,0.081,0.108,1.42804313954597e-18
"LINC01237",4.80224289640107e-23,-1.62621518244842,0.089,0.116,1.59007064542736e-18
"NEIL2",5.78536741650975e-23,-0.638615743505776,0.124,0.087,1.91559300528054e-18
"IKZF4",6.34165125290734e-23,-1.61034552835738,0.12,0.145,2.09978414635015e-18
"KMT5A",7.38425584749252e-23,-0.56544307225047,0.219,0.159,2.44500095366325e-18
"PALS2",7.55069292372914e-23,-0.786177580383933,0.347,0.342,2.50010993397596e-18
"OSTF1",8.47456841733687e-23,-0.323701857076291,0.299,0.221,2.80601434866441e-18
"THUMPD1",8.56876542964255e-23,-0.966118731777242,0.41,0.374,2.83720392140894e-18
"NIFK",8.60831718969831e-23,-0.669960099601569,0.422,0.393,2.85029990468101e-18
"HACL1",9.06254376364244e-23,-0.314643853747888,0.263,0.196,3.00069886557965e-18
