"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PRKCSH",1.2943892175294e-42,0.256897062706299,0.483,0.402,4.2858521381616e-38
"SUPV3L1",1.53744915272654e-42,0.430375025987005,0.18,0.13,5.09064788959284e-38
"PPIH",1.59511158747156e-42,0.353370001654883,0.257,0.195,5.28157397727708e-38
"ASNSD1",1.6588307400306e-42,-0.684522793948771,0.124,0.164,5.49255446331531e-38
"EMC1-AS1",1.67909372040134e-42,0.287727641179328,0.188,0.137,5.55964721762089e-38
"DIXDC1",1.79777343371781e-42,0.492817246400937,0.292,0.232,5.95260761638305e-38
"PWWP2A",1.90283886601276e-42,0.299866770618074,0.33,0.26,6.30048976925484e-38
"C2orf74",1.95199651470999e-42,-0.699716693847592,0.112,0.152,6.46325565985624e-38
"PRKAG1",2.08694990059851e-42,0.307751416700488,0.31,0.242,6.91009981587174e-38
"NR2C2AP",2.20797647655518e-42,0.473470871335657,0.108,0.071,7.31083091152186e-38
"ZNF793",2.3364932462848e-42,0.320930777863051,0.149,0.104,7.7363627877736e-38
"CNPY3",2.65058604479895e-42,-0.516173462958348,0.199,0.24,8.77635545293382e-38
"SNHG30",2.73581422227487e-42,0.281981717950226,0.184,0.133,9.05855447137431e-38
"DEF8",3.25881781930622e-42,-0.645071291195598,0.127,0.167,1.07902716815048e-37
"SRF",3.34652776735802e-42,0.253609228996754,0.196,0.143,1.10806880904991e-37
"IPO8",3.71611913580107e-42,0.27584462887908,0.238,0.179,1.23044420705509e-37
"TNFAIP1",3.75112538877233e-42,-0.774056601113825,0.099,0.138,1.24203512747641e-37
"DHX35",6.21858204472363e-42,0.358169787899286,0.149,0.105,2.05903470082844e-37
"SIRT1",6.69395797129287e-42,-0.678300559793426,0.179,0.22,2.21643642387478e-37
"DPM3",6.69502795959933e-42,-0.390769769860739,0.241,0.282,2.21679070770293e-37
"PAFAH1B3",7.24867448992122e-42,-0.546377594102801,0.187,0.227,2.40010861035782e-37
"MITF",1.01799908568931e-41,-0.90144624245917,0.301,0.327,3.37069677262589e-37
"GIT1",1.10040590807219e-41,0.296990148060671,0.142,0.099,3.64355400221784e-37
"ABHD16A",1.11562509837655e-41,0.415789869811563,0.238,0.182,3.6939462632346e-37
"SEMA4A",1.32310555004018e-41,0.27312417369886,0.234,0.177,4.38093478673803e-37
"ZC3H13",1.66192201137952e-41,-0.378661305485642,0.433,0.453,5.50278997187873e-37
"C9orf78",2.25773453520045e-41,-0.546920683649289,0.231,0.269,7.47558481950223e-37
"SF3B2",2.25920623915534e-41,0.288276620344173,0.555,0.472,7.48045777846723e-37
"POLG",2.27277805103763e-41,0.270387424394471,0.158,0.112,7.52539540479069e-37
"ELK4",2.3406484066242e-41,0.446879345123456,0.235,0.179,7.7501209391734e-37
"RXYLT1",2.41303520507863e-41,-0.638303344003495,0.151,0.192,7.98980086753585e-37
"RHOU",2.46553987775468e-41,0.256548998441825,0.199,0.146,8.16364908923351e-37
"SPNS1",2.68026276894584e-41,-0.470288891823064,0.123,0.165,8.87461805425658e-37
"POP4",2.70751585483562e-41,-0.554873561061957,0.12,0.16,8.96485574694623e-37
"KHDRBS3",2.81828582688549e-41,-0.856373402139848,0.182,0.221,9.33162620140055e-37
"GTF2I-AS1",2.83851770137804e-41,0.553710817071505,0.147,0.105,9.39861596103281e-37
"SHKBP1",3.46008169167117e-41,0.314569055154659,0.141,0.099,1.14566764892924e-36
"SPATA2L",4.10351574328753e-41,0.307864782802202,0.171,0.124,1.35871509775993e-36
"PPIL3",4.71456137736512e-41,-0.565146747102326,0.169,0.211,1.56103841765937e-36
"WDR6",6.83027555226355e-41,-0.564529973913825,0.244,0.279,2.26157253810998e-36
"ACSS1",7.01081364906723e-41,-0.738277772558431,0.137,0.176,2.32135050734265e-36
"B3GALNT2",7.84515390755115e-41,-0.78444401989088,0.226,0.261,2.59760891032926e-36
"NKIRAS2",7.86634168718009e-41,-0.878211355368384,0.088,0.125,2.6046243960422e-36
"PSMC3",9.17556777990014e-41,-0.351078247477543,0.342,0.368,3.03812224760274e-36
"CDK10",9.71676840561602e-41,0.368654467825673,0.205,0.153,3.21731918678352e-36
"PSMF1",1.01484485912823e-40,-0.317200880106754,0.348,0.382,3.3602528130595e-36
"TALAM1",1.02330821193474e-40,0.45824647011937,0.662,0.585,3.3882758205371e-36
"LYRM1",2.33598576545178e-40,0.465249108115913,0.301,0.239,7.7346824679874e-36
"MYD88",2.5682492253251e-40,0.315756190800772,0.13,0.09,8.50373000997394e-36
"RRM1",2.56894412370307e-40,-0.829183975502222,0.1,0.138,8.50603088799325e-36
