"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ITM2A",0,-4.28306698367423,0.019,0.423,0
"PCDH7",0,2.08526610625394,0.573,0.169,0
"PDLIM3",0,-3.48282288862639,0.062,0.465,0
"SLC45A4",0,3.0734168594368,0.468,0.065,0
"CD9",0,1.78720940492139,0.681,0.278,0
"LTBP4",0,-3.13277691780425,0.175,0.578,0
"NUAK2",0,4.67327098939941,0.432,0.03,0
"HMGA1",0,3.5854764897301,0.452,0.05,0
"AKAP12",0,-2.12376169270455,0.253,0.655,0
"ESR1",0,2.61364575088269,0.798,0.396,0
"AIFM1",0,2.41577974870876,0.535,0.133,0
"PRUNE2",0,3.04755306175894,0.473,0.071,0
"C1S",0,-2.69031571464204,0.367,0.768,0
"BCL2L1",0,2.39317582635411,0.557,0.156,0
"ENG",0,-2.60288874447111,0.114,0.514,0
"IDH2",0,2.17442111117083,0.616,0.216,0
"TNNT1",0,5.79168252551349,0.417,0.017,0
"CMTM7",0,2.48518353308687,0.558,0.159,0
"RNF144B",0,5.98085139537359,0.411,0.012,0
"STOX2",0,2.07883195743864,0.533,0.135,0
"NRBP2",0,2.59129341737013,0.508,0.11,0
"NLGN1",0,-3.7693638962757,0.066,0.463,0
"PTGIS",0,-4.65302591983011,0.038,0.435,0
"ENSG00000254186",0,4.462453753819,0.424,0.027,0
"RASGEF1B",0,2.61777702952803,0.483,0.087,0
"MBOAT1",0,1.6612102006698,0.597,0.201,0
"SERPINE1",0,-4.15639779746158,0.029,0.425,0
"EMP3",0,-2.17398751076594,0.161,0.556,0
"PDZK1IP1",0,5.07601950315857,0.413,0.018,0
"ANKH",0,2.18663723167079,0.596,0.201,0
"DCDC2",0,3.04233685320011,0.455,0.061,0
"ZEB1",0,-1.25766423202433,0.122,0.516,0
"TRAF3",0,1.7863744624671,0.622,0.228,0
"THSD4",0,2.53107806146322,0.627,0.233,0
"ARHGAP8",0,4.19681691783612,0.416,0.022,0
"TMEM132C",0,3.56833870060914,0.436,0.043,0
"RNASET2",0,2.21974886030909,0.685,0.293,0
"MFSD3",0,3.73533800571345,0.442,0.05,0
"PBX3",0,-2.69454185258372,0.257,0.649,0
"CCDC88C",0,3.60509177004815,0.423,0.031,0
"PPP1R9A",0,1.71857907530771,0.684,0.293,0
"DGLUCY",0,1.68040086388843,0.622,0.232,0
"KCND2",0,-3.44207892631861,0.092,0.481,0
"ITPK1",0,2.27006515494197,0.505,0.116,0
"LIMK2",0,2.32096821550777,0.539,0.15,0
"OCIAD2",0,2.24575375552424,0.562,0.174,0
"MYOCOS",0,7.29718351389229,0.396,0.008,0
"PLD1",0,-3.40473288288381,0.105,0.493,0
"NDUFAF6",0,1.61534539106873,0.62,0.232,0
"WNK2",0,5.18650119506338,0.402,0.014,0
"KRTCAP3",0,4.16207948827814,0.412,0.024,0
"SGK1",0,-3.14078674423134,0.242,0.629,0
"FAM91A1",0,1.76354620669557,0.606,0.219,0
"NXN",0,1.84066928240062,0.79,0.403,0
"USP53",0,2.36373750333251,0.641,0.255,0
"DPYSL3",0,-2.26518550254408,0.3,0.685,0
"HAGLR",0,5.47295223243023,0.396,0.011,0
"TNXB",0,-5.16467914031366,0.044,0.429,0
"CABLES1",0,2.66811546494762,0.459,0.074,0
"CELSR1",0,4.93027420911342,0.4,0.015,0
"FAM83H",0,5.32709717181179,0.404,0.02,0
"BEND7",0,1.9224412824537,0.51,0.126,0
"ERP27",0,4.64212821560842,0.414,0.03,0
"STON2",0,1.94947738531613,0.525,0.141,0
"LAMB3",0,5.38306587368175,0.407,0.023,0
"ITGB8",0,1.97119488676536,0.559,0.176,0
"SPINT1",0,3.8093947784541,0.416,0.033,0
"GBP1",0,2.5795001680505,0.618,0.236,0
"RASSF7",0,3.81002876048795,0.416,0.034,0
"MMP7",0,8.76744541047361,0.385,0.003,0
"ACTR3C",0,3.37507472398605,0.428,0.047,0
"VSIG2",0,5.5702483852823,0.394,0.013,0
"C19orf33",0,2.85679219403504,0.412,0.031,0
"L3MBTL1",0,2.31673406604087,0.492,0.111,0
"ITPR1",0,-2.23043049917907,0.342,0.723,0
"STK38L",0,1.77292043573979,0.553,0.173,0
"GRK5",0,-2.90256630442808,0.131,0.511,0
"TMEM45B",0,7.94447879573782,0.382,0.002,0
"MYH14",0,5.51284421930082,0.393,0.013,0
"MSRB3",0,-2.29500586976491,0.094,0.473,0
"CDS1",0,2.80025790960717,0.436,0.058,0
"COL12A1",0,-2.76649017404808,0.135,0.513,0
"SLC39A11",0,1.68692238109694,0.627,0.249,0
"LINC01695",0,3.55802231485322,0.419,0.041,0
"PPARG",0,-3.9488128875422,0.036,0.413,0
"PUF60",0,2.11043513794784,0.732,0.355,0
"ZNF440",0,2.91126271624598,0.44,0.063,0
"TUBB6",0,-2.63107121281355,0.192,0.569,0
"CXCR4",0,4.06488086256457,0.401,0.025,0
"SGPP2",0,4.35192200428442,0.412,0.036,0
"CXCL16",0,2.92724949006319,0.455,0.079,0
"STARD10",0,2.68617852588159,0.45,0.075,0
"METRN",0,2.27666878544657,0.498,0.123,0
"LDLRAD4",0,1.98655741672459,0.492,0.117,0
"GALNT3",0,3.32136907675004,0.422,0.048,0
"TLE4",0,-3.02162824615001,0.159,0.533,0
"ZBTB7C",0,1.95087154633958,0.479,0.105,0
"DNAJC5",0,1.93941064403487,0.539,0.165,0
"ST6GALNAC5",0,2.26424858340427,0.569,0.195,0
"FILIP1L",0,-1.55789003324059,0.302,0.675,0
"COLEC11",0,-3.29873196149039,0.04,0.413,0
"PLAG1",0,3.88246047611935,0.395,0.022,0
"FAM171A1",0,1.66307238083424,0.589,0.216,0
"USP54",0,2.2455738413734,0.506,0.133,0
"TAPBP",0,1.74798258215781,0.708,0.335,0
"STRBP",0,1.78038382072534,0.557,0.185,0
"CDC14A",0,2.54848097206192,0.514,0.142,0
"FRAS1",0,2.29948744851489,0.455,0.083,0
"ENSG00000223786",0,5.88531008909702,0.385,0.013,0
"TCF4",0,-1.81270327303198,0.365,0.737,0
"EGFL6",0,5.25996980445682,0.386,0.014,0
"CD2AP",0,1.61631468878428,0.688,0.316,0
"COL4A1",0,-0.693426823459603,0.283,0.654,0
"FYB2",0,4.42786054681807,0.383,0.012,0
"EFEMP1",0,-4.30458908272476,0.089,0.46,0
"BMPR1B",0,2.41422122540571,0.729,0.358,0
