"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC25A12",2.41742707689864e-141,-1.13610482224351,0.212,0.335,8.00434279431908e-137
"ASXL2",2.53829351213432e-141,0.795756255550743,0.424,0.278,8.40454364802795e-137
"FAM53C",2.61801266591553e-141,0.771431100443639,0.355,0.216,8.66850173811292e-137
"EDA",2.73687788829848e-141,0.467056706563448,0.375,0.224,9.06207637594509e-137
"ARL5B",3.50384024236083e-141,0.922690203001998,0.429,0.287,1.16015654264809e-136
"VAT1",3.63300500161797e-141,-1.11053114808075,0.15,0.276,1.20292428608573e-136
"TENT2",3.75865724181113e-141,-0.709477505694353,0.363,0.478,1.24452899933608e-136
"KCTD6",6.40352691085959e-141,0.835692106892891,0.174,0.079,2.12027179545472e-136
"ZNF717",6.61476909065586e-141,0.78168133155091,0.258,0.137,2.19021619360706e-136
"PAAF1",7.0886266802432e-141,0.80902950672816,0.296,0.168,2.34711518009532e-136
"DIO3OS",7.0981618233389e-141,-4.00539458528219,0.016,0.102,2.35027236132574e-136
"RCE1",8.6390922725413e-141,0.928661651743491,0.151,0.065,2.86048984236115e-136
"LDLR",1.05417569705285e-140,-0.625250310894981,0.373,0.51,3.49048115051168e-136
"BLOC1S6",1.06430454757042e-140,-0.909803740087165,0.225,0.354,3.52401878746043e-136
"ZNF644",1.09253703268551e-140,0.709117396730318,0.632,0.519,3.61749936892499e-136
"MIX23",1.14075941536403e-140,0.904732664439863,0.197,0.096,3.77716850021185e-136
"FARP1",1.21715887277203e-140,0.669482936564422,0.544,0.39,4.03013474363548e-136
"TFAM",1.56222917606374e-140,0.748176182459375,0.366,0.227,5.17269702486464e-136
"EXOSC5",1.69118375667642e-140,0.809255363674104,0.238,0.125,5.59967853673129e-136
"FDX1",1.69200194017928e-140,-1.63496289473324,0.528,0.343,5.60238762412762e-136
"NOTCH1",1.76565150988134e-140,1.18051270468048,0.133,0.054,5.84624871436812e-136
"ZIM2",2.45769025041317e-140,-3.24156186684299,0.026,0.117,8.13765818814304e-136
"PALS2",2.53430360716183e-140,-1.09743736133473,0.219,0.342,8.39133267367352e-136
"TMEM107",2.5786933064344e-140,0.951538811411051,0.183,0.086,8.53831140693494e-136
"AP2S1",2.58927581016109e-140,0.517722403407678,0.646,0.527,8.57335113502439e-136
"WNK3",2.62616336424913e-140,-1.77833328075501,0.112,0.227,8.6954895153653e-136
"NUP62",2.7021729788223e-140,0.885968706371055,0.235,0.123,8.94716495017851e-136
"EMC6",2.71717744660414e-140,0.720660115095804,0.397,0.257,8.99684624345096e-136
"AKIRIN1",3.08903889091518e-140,0.69210162294974,0.487,0.346,1.02281166717092e-135
"AP3B1",3.42227060358771e-140,-0.661636984881998,0.321,0.448,1.13314801955393e-135
"IGFBP5",3.99588620019488e-140,-1.20568443099447,0.643,0.658,1.32307787974653e-135
"TRAF6",4.19092452836491e-140,0.980414196203492,0.202,0.099,1.3876570205869e-135
"MRPL49",4.19331939748708e-140,0.762873545236217,0.234,0.121,1.38844998570195e-135
"ECI2",4.65949261022989e-140,-0.912752128172634,0.295,0.412,1.54280459817322e-135
"NF1",4.82151903524105e-140,-0.464074566503133,0.563,0.659,1.59645316775866e-135
"TSPYL2",5.21216816030507e-140,-1.21297658865439,0.22,0.34,1.72580099955861e-135
"PPP4R4",6.54485935423938e-140,-3.05255132104508,0.024,0.115,2.1670683807822e-135
"DNMT3A",8.99271671554207e-140,0.695009021188965,0.424,0.277,2.97757843168314e-135
"USP49",1.20838151369958e-139,0.840678731743731,0.199,0.097,4.00107203001068e-135
"MAPKAPK3",1.31554110026098e-139,0.841765274617059,0.186,0.088,4.35588813707413e-135
"UACA",1.45216925720271e-139,-0.386179201615037,0.395,0.516,4.8082776275239e-135
"APOBEC3C",1.58090493076669e-139,-1.5307145694501,0.074,0.186,5.2345343162616e-135
"DNM2",1.8462885394326e-139,0.787683585448981,0.413,0.268,6.1132459829153e-135
"KBTBD3",1.86202040290354e-139,0.813335062302507,0.155,0.068,6.1653357560539e-135
"ABHD17C",2.05601931297964e-139,1.36042837741487,0.131,0.053,6.80768554720687e-135
"PLBD2",2.48834257271899e-139,-1.39151078752071,0.107,0.225,8.23915109252985e-135
"TMEM267",2.62965423233783e-139,0.808265614702581,0.262,0.143,8.70704812869377e-135
"LENG8-AS1",2.7976160622887e-139,1.12906083691625,0.148,0.064,9.2631865438441e-135
"USB1",3.41997432041162e-139,1.01024534835618,0.19,0.092,1.13238769723149e-134
"CPM",3.48089125428134e-139,-2.4317854517962,0.078,0.184,1.15255790320509e-134
"ITGA11",3.52292540089487e-139,-0.66523888023322,0.09,0.218,1.1664758294903e-134
"BBX",4.11566337387814e-139,-0.508896399740967,0.537,0.63,1.36273729972479e-134
"C15orf40",4.87296787188652e-139,0.765405010915355,0.292,0.167,1.61348839206034e-134
"HOMER1",5.69662168772301e-139,-0.993869382152253,0.356,0.474,1.88620840702197e-134
"TIMM50",1.00614978685842e-138,0.768615582806357,0.32,0.188,3.33146255926693e-134
"STARD7",1.57098620012714e-138,0.728187598825141,0.338,0.204,5.20169240724096e-134
"ADM",2.29704690275676e-138,1.99997292812359,0.242,0.132,7.60575199971791e-134
"TPRG1",2.49343405119583e-138,0.894213837307967,0.219,0.112,8.25600948691451e-134
"ENSG00000288928",2.60130546822611e-138,-1.52530558751705,0.051,0.157,8.61318253584349e-134
"ARPC5L",3.6256852682449e-138,0.69381631187725,0.435,0.292,1.20050064916857e-133
"GCLM",4.32437176693347e-138,-1.68035544044907,0.224,0.332,1.43184273574934e-133
"INSIG2",5.62445112018302e-138,1.2734573522086,0.255,0.142,1.8623120104038e-133
"ZNF423",6.17600659316028e-138,0.665482462805945,0.286,0.158,2.0449375430613e-133
"IGSF10",6.450383901922e-138,-3.24349097689962,0.021,0.109,2.13578661376539e-133
"RPS6KB2",7.44425592927091e-138,0.906134982784996,0.268,0.15,2.46486758074089e-133
"CC2D1A",7.55560667922549e-138,0.890308223007592,0.23,0.12,2.50173692755835e-133
"APOA1",8.64635982085896e-138,-2.07003107740984,0.132,0.247,2.86289620028461e-133
"PPIP5K2",9.39226192183465e-138,-0.832459451806396,0.2,0.329,3.10987184493867e-133
"COPS7B",1.1007275574799e-137,0.885719743542642,0.195,0.095,3.64461901557171e-133
"ADAR",1.89130248790019e-137,0.755992205197489,0.526,0.387,6.26229166768632e-133
"GDF11",2.03532075476395e-137,0.840280695671709,0.2,0.098,6.73915055109891e-133
"TSN",2.24591153289572e-137,0.727383274810609,0.354,0.219,7.43643767657101e-133
"CRIPT",2.52949728593252e-137,0.64506115686235,0.386,0.245,8.37541846345118e-133
"PTPN13",3.92222722259512e-137,-0.720054749900595,0.279,0.41,1.29868865567347e-132
"ZNF701",4.23923765580636e-137,1.01428914789458,0.154,0.067,1.40365398021404e-132
"PIK3R3",4.89635153421799e-137,0.786658495358033,0.278,0.155,1.62123095649492e-132
"EPB41L1",5.87971082461068e-137,0.827639275788161,0.296,0.171,1.94683105113684e-132
"ITGB1-DT",6.09689872837413e-137,1.60823290683219,0.107,0.039,2.01874413795196e-132
"TMEM104",7.10792526379542e-137,1.55696532908245,0.136,0.057,2.3535051340953e-132
"ABCA3",8.41056846492844e-137,1.09771910275543,0.133,0.054,2.78482332442245e-132
"COP1",1.07379138994037e-136,0.645304499648828,0.654,0.535,3.55543067123157e-132
"LYPLA2",1.15523272044324e-136,0.964246504204124,0.208,0.105,3.82509106065962e-132
"ZNF331",1.19851838492537e-136,-1.41023666769903,0.208,0.323,3.9684142243264e-132
"ZSCAN5A",1.32263853077243e-136,0.692605166811905,0.255,0.136,4.37938843924061e-132
"AARS2",1.39979656245751e-136,0.934684841704195,0.136,0.056,4.63486639795308e-132
"ZNF148",1.47181540545433e-136,-0.559186014440164,0.465,0.569,4.87332798899984e-132
"CSTF2",1.79546126648998e-136,1.18086999148977,0.134,0.056,5.94495179947497e-132
"OTUD3",1.96008981155796e-136,1.10092631931334,0.182,0.087,6.49005337504958e-132
"LONRF1",2.0257562403692e-136,-1.29690624384633,0.174,0.291,6.70748148748645e-132
"ANKRD46",3.21791392536433e-136,0.815135888741148,0.228,0.119,1.06548347982738e-131
"APTR",4.15059000591716e-136,0.727282033143104,0.208,0.103,1.37430185685923e-131
"SYPL1",4.70835192831721e-136,0.654381013333016,0.559,0.442,1.55898240698511e-131
"NDUFAB1",6.06122958157888e-136,0.586731142159329,0.6,0.499,2.00693372675658e-131
"SGMS2",6.14717243675846e-136,0.990792476787689,0.329,0.2,2.03539026553509e-131
"GBP4",6.5792713550706e-136,-1.23615874765907,0.053,0.159,2.17846253837743e-131
"SLC38A10",7.33964169119069e-136,0.870291841666104,0.406,0.268,2.43022876037015e-131
"OSCP1",7.90235178825054e-136,0.893979746713884,0.16,0.072,2.61654770060764e-131
"LINC01116",8.80563673934514e-136,-1.12865211979072,0.065,0.177,2.91563438076457e-131
"CD81",9.6917498830686e-136,-0.36576939861058,0.795,0.9,3.20903530378285e-131
"PSMD7",1.02838808210643e-135,0.666380536206857,0.551,0.415,3.4050957786626e-131
"ENSG00000261474",1.03234575469996e-135,1.02605383666434,0.135,0.056,3.41820002838702e-131
"HSD17B12",1.81997038480505e-135,0.698666404698961,0.441,0.301,6.026103941128e-131
"HHIP-AS1",2.01046822770429e-135,-1.94782866681985,0.02,0.109,6.65686134875169e-131
"NPAS3",2.36358140625778e-135,0.944551039489231,0.446,0.304,7.82605439426014e-131
"UBA1",2.50742476574704e-135,0.772431133106393,0.489,0.354,8.30233414186503e-131
"CD59",2.53230025478939e-135,-0.568861510394155,0.561,0.635,8.38469937363314e-131
"SMYD3",2.54673941269513e-135,0.422652271960161,0.792,0.679,8.43250886937485e-131
"PPARA",2.6601859885652e-135,-1.29968236723254,0.166,0.286,8.80814182673822e-131
"NKTR",5.6563390493446e-135,-0.511119602855072,0.436,0.552,1.87287042262849e-130
"RCOR1",5.96868999302877e-135,0.758969374116112,0.499,0.362,1.97629294359176e-130
"CCNY-AS1",6.92386002785954e-135,0.858355334822151,0.138,0.058,2.29255929382457e-130
"RNF34",7.18670131605112e-135,0.741716244257054,0.303,0.176,2.37958867275769e-130
"SF3B6",8.24596226126204e-135,0.551341661548802,0.682,0.641,2.73032056432647e-130
"HOMEZ",8.91155816340499e-135,1.15894937900998,0.114,0.043,2.95070602348503e-130
"INF2",9.14746284428404e-135,1.00402025681178,0.216,0.112,3.02881642237089e-130
"ZNF713",1.05466379809592e-134,0.646022375524226,0.244,0.128,3.49209730187541e-130
"SIAE",1.0827719725567e-134,1.14525657941937,0.144,0.062,3.58516627833248e-130
"HNRNPA3",1.1362920006713e-134,0.503867420360277,0.73,0.732,3.76237644342273e-130
"LRRK2",1.47818471651403e-134,-2.4773997234497,0.028,0.118,4.8944174148496e-130
"TMEM208",1.53441183530131e-134,0.634367924353973,0.466,0.315,5.08059102786615e-130
"CCN1",1.59370776268351e-134,0.488377475663523,0.627,0.486,5.27692577302137e-130
"RTF2",1.89814157151066e-134,0.638623725411902,0.551,0.427,6.28493655742894e-130
"MT1A",2.28629301434511e-134,-4.03359010831188,0.025,0.114,7.57014479979811e-130
"HYAL2",3.08356377168364e-134,0.680906741265332,0.33,0.2,1.02099880044217e-129
"SEMA6A",3.69681080791806e-134,-1.68196697297755,0.119,0.232,1.22405102660975e-129
"LINC00630",4.58483220814977e-134,1.02222133849581,0.2,0.1,1.51808379244047e-129
"YIPF5",5.94496839150468e-134,0.74054955085643,0.403,0.264,1.96843848411112e-129
"TTC8",7.10230881745979e-134,-1.1636489982,0.248,0.362,2.35164547254911e-129
"MLXIP",7.2882433507435e-134,-0.677474343031908,0.405,0.511,2.41321025586468e-129
"TMSB4X",7.41912959493705e-134,0.351671993980018,0.952,0.973,2.45654800017961e-129
"CDKN2AIP",7.56446829839616e-134,0.783292443489299,0.263,0.145,2.50467109828195e-129
"RBM26",8.06232589098117e-134,-0.652083470518676,0.337,0.455,2.66951672576277e-129
"RWDD4",1.03080582185228e-133,-1.06076994426134,0.289,0.397,3.41310115673507e-129
"ZFHX2",1.04065996528351e-133,1.19650916652442,0.1,0.036,3.44572921105022e-129
"STXBP5",1.05204409299644e-133,1.23317266263761,0.429,0.294,3.48342319632052e-129
"BABAM1",1.08717563271637e-133,0.745598035699851,0.401,0.264,3.59974723748718e-129
"PRKRIP1",1.13277139181676e-133,0.695819306210015,0.49,0.346,3.75071935544446e-129
"MAP3K2-DT",1.77910552038196e-133,1.18292916293137,0.1,0.036,5.89079628853672e-129
"TTF2",2.1241194229634e-133,1.13184259560276,0.173,0.082,7.03317182137412e-129
"ANXA2R-OT1",2.17185222288669e-133,0.869353522807182,0.163,0.074,7.19121989520013e-129
"REEP4",2.27460425840099e-133,1.34112217459741,0.102,0.037,7.53144215999151e-129
"C16orf46",2.70594315020315e-133,1.16146102407882,0.133,0.055,8.95964836463766e-129
"OPLAH",2.7110715156726e-133,1.52621236662374,0.102,0.037,8.97662889554355e-129
"PDP1",2.9967137565601e-133,1.27039890001251,0.177,0.086,9.92241891934615e-129
"AKTIP",3.03491383686808e-133,0.7065976898883,0.222,0.114,1.00489032052539e-128
