"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF430",1.44879052261364e-112,-0.255759284556386,0.197,0.162,4.79709029942604e-108
"EEF2K",1.66280667301575e-112,-0.744600481794162,0.161,0.191,5.50571917502246e-108
"SAFB",1.90768733353729e-112,-0.338391158271356,0.319,0.268,6.31654353007532e-108
"HMGN1",2.54076338592224e-112,-0.28898226876905,0.558,0.448,8.41272164712712e-108
"PFKFB3",3.19616633710257e-112,-0.944923548506964,0.262,0.282,1.05828263587803e-107
"USP28",3.9969649199508e-112,-0.527922461811897,0.148,0.179,1.32343505464491e-107
"RALGDS",4.06795858038709e-112,-0.929653932284048,0.205,0.231,1.34694176555197e-107
"DNAJB14",8.25859089627069e-112,-0.425892501757124,0.35,0.291,2.73450203166419e-107
"CYP1B1",1.04169970225139e-111,-0.514000887412946,0.079,0.105,3.44917188412457e-107
"DOCK9",1.27266877169367e-111,-0.311615336342556,0.245,0.28,4.21393356995492e-107
"UBXN2B",1.39962970047676e-111,-0.75825160172623,0.106,0.134,4.63431390124862e-107
"MT-ATP8",1.44274110749184e-111,-1.09446986167349,0.492,0.447,4.77706008101624e-107
"PWWP2A",3.17716394862459e-111,-0.25590773588099,0.225,0.187,1.05199075502909e-106
"MTM1",3.60344540427107e-111,-0.730190871701748,0.202,0.232,1.19313680780819e-106
"UBTF",5.55784277894943e-111,-0.314585343946803,0.224,0.186,1.84025732253795e-106
"HLCS",1.1419378191527e-110,-0.771686186296663,0.24,0.263,3.78107031299652e-106
"ZNF706",1.29099412812498e-110,-0.303389515178899,0.416,0.342,4.27461065763463e-106
"GSK3B",1.46238155931265e-110,-0.281748717190205,0.431,0.36,4.84209158104013e-106
"RAD21",1.74579920358547e-110,-0.326345253383599,0.376,0.312,5.78051574299185e-106
"DNMT3A",3.94593924165245e-110,-0.929915493246855,0.237,0.262,1.30653994230354e-105
"MSH3",4.30608669934893e-110,-0.35810109348915,0.289,0.241,1.42578836702142e-105
"DBNDD2",1.34796404162688e-109,0.399536186219012,0.139,0.113,4.46324373823077e-105
"SZRD1",1.62393984425887e-109,-0.343745593659009,0.275,0.23,5.37702721832555e-105
"SEC16A",2.32446635824766e-109,-0.321253797164069,0.191,0.156,7.69654055879383e-105
"RRM1",2.74859696336663e-109,-0.342467002159625,0.129,0.1,9.10087940540323e-105
"FAM111A",5.06386973101267e-109,-0.867375785335484,0.129,0.156,1.6766979066356e-104
"AGAP3",1.29512158949367e-108,-0.867032618775452,0.161,0.19,4.2882770949725e-104
"SUZ12",1.37508215740476e-108,-0.379790744252468,0.281,0.235,4.55303453138292e-104
"KIF20B",2.42851514331973e-108,-1.14200373067735,0.1,0.124,8.04105649104597e-104
"SGMS1",3.34929344444627e-108,-0.859720397529792,0.424,0.413,1.1089845523906e-103
"RRP36",3.44813356424848e-108,-0.316343504717868,0.211,0.174,1.14171150445831e-103
"PARN",6.64978445598443e-108,-0.758825118134832,0.227,0.254,2.201810131221e-103
"CAMK2G",8.04439689676511e-108,-0.7320549800336,0.149,0.178,2.6635802564879e-103
"CLYBL",9.71240345983485e-108,-0.932667832573167,0.121,0.147,3.21587390958592e-103
"TGOLN2",9.71507696754095e-108,-0.379614053685548,0.369,0.31,3.21675913472248e-103
"ZNF644",1.27496890874605e-107,-0.639195948189166,0.484,0.455,4.22154955374904e-103
"ZFAND3",1.31692124384909e-107,-0.286387572638587,0.739,0.67,4.36045793050871e-103
"PPP4R3A",1.49579569956429e-107,-0.813453297513365,0.319,0.332,4.95272914082732e-103
"ASAH1",4.60727692911659e-107,-0.27268120878552,0.307,0.255,1.52551546399979e-102
"USP42",4.70555618956281e-107,-0.352787910686691,0.205,0.168,1.55805670992614e-102
"TGFB1",5.01148553007899e-107,-0.855181074004829,0.286,0.3,1.65935297386445e-102
"NUB1",7.48924940728127e-107,-1.00409991044506,0.228,0.25,2.4797653712449e-102
"RPS6KC1",1.52348319530222e-106,-0.312235057710205,0.351,0.295,5.04440520796517e-102
"MLLT3",1.67194128900324e-106,-0.875300205770948,0.307,0.314,5.53596480201863e-102
"TRABD",2.05863345216952e-106,-0.969652405775807,0.147,0.174,6.81634122347851e-102
"JAK3",2.49363078869897e-106,-1.26634529545554,0.149,0.174,8.25666090446115e-102
"SMC1A",2.92355891583503e-106,-0.294314098221596,0.272,0.228,9.68019592622136e-102
"LINC01145",3.74652102558349e-106,-0.720530314858815,0.081,0.106,1.24051057678095e-101
"GBP3",4.0457066311572e-106,-1.01340466181249,0.141,0.168,1.33957392264246e-101
"CBX3",4.20013274166158e-106,-0.33402708010263,0.418,0.344,1.39070595209157e-101
"SS18L2",4.86814692153397e-106,-0.338851748891142,0.192,0.157,1.61189212718911e-101
"DHX38",1.35035789023523e-105,-0.362010203348694,0.133,0.105,4.47117001035787e-101
"CMTM3",1.7299832027155e-105,-0.400001918334156,0.141,0.11,5.72814738251129e-101
"DNM1L",2.78153243726193e-105,-0.25059860570134,0.324,0.272,9.20993205301798e-101
"TCHP",4.48046503321224e-105,-0.390370253460186,0.146,0.115,1.4835267771469e-100
"SMARCC1",5.97719785639974e-105,-0.281593670124883,0.497,0.406,1.97910998223252e-100
"FUOM",1.00965733862367e-104,-0.825262254328566,0.091,0.115,3.34307641391683e-100
"VPS26A",2.10086819088991e-104,-0.326730434892189,0.288,0.241,6.95618466685559e-100
"RAB40B",2.74564482346193e-104,0.342088634766605,0.109,0.086,9.0911045749648e-100
"DDX24",2.96192963115175e-104,-0.46976190603206,0.519,0.426,9.80724520170656e-100
"ETS1",5.19207545355533e-104,-0.842225134598988,0.305,0.313,1.71914810342671e-99
"ZCCHC17",7.04455954453185e-104,-0.282080474468446,0.246,0.207,2.33252411078994e-99
"SIPA1",7.94539663154811e-104,-0.781405212142742,0.134,0.162,2.6308002786719e-99
