"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARGLU1",1.80163919471565e-80,0.753779278425682,0.466,0.513,5.96540753762299e-76
"SNRNP70",2.17931323774506e-80,0.430711680986892,0.201,0.315,7.21592406149768e-76
"PCBP1-AS1",2.4083460036008e-80,0.417284067541687,0.09,0.154,7.97427445252261e-76
"MAPK6",2.48109057190446e-80,0.418151860359869,0.115,0.189,8.21513899263286e-76
"SECISBP2L",2.81173599590574e-80,0.395953250926648,0.126,0.205,9.30993905604351e-76
"SEC23B",3.74107312837629e-80,0.280641799981715,0.068,0.121,1.23870672353667e-75
"EIF2AK2",4.19009007994941e-80,0.471662298969711,0.194,0.306,1.38738072637205e-75
"ZFP91",4.90056564386591e-80,0.538138156729259,0.099,0.168,1.62262629034044e-75
"PAXBP1",6.51952278028745e-80,0.489255659821991,0.132,0.214,2.15867918778098e-75
"ASB3",6.79803770142612e-80,0.363531587569518,0.153,0.242,2.2508982633192e-75
"FHIP2A",7.22326252410665e-80,0.309864509491902,0.08,0.139,2.39169445435695e-75
"CDC73",7.29339459109772e-80,0.322994412935893,0.206,0.319,2.41491588305837e-75
"NT5C3A",1.06636748125207e-79,0.289476346960489,0.156,0.244,3.53084936717373e-75
"NAA35",1.15963923032072e-79,0.453985816706122,0.126,0.205,3.83968145551495e-75
"ZNF875",1.37450307043572e-79,0.494332257624143,0.061,0.113,4.55111711651972e-75
"CD2",1.56303493701287e-79,0.538101628700369,0.37,0.313,5.17536497994332e-75
"TIMM23B",1.71851978200614e-79,0.384031966388382,0.113,0.185,5.69019085020054e-75
"GBP5",2.35082841145019e-79,1.00873283324843,0.188,0.139,7.78382795315272e-75
"ENSG00000291207",2.49849680616048e-79,0.389392200613181,0.076,0.133,8.27277277487796e-75
"NDUFAF6",3.18482386863348e-79,0.327790219993567,0.103,0.171,1.05452703114323e-74
"FAM136A",3.3830409172489e-79,0.485922931088391,0.064,0.116,1.12015867811028e-74
"STK40",3.51801160709797e-79,0.329411803019183,0.088,0.15,1.16484882322621e-74
"CLN3",4.11724092680674e-79,0.324820075717591,0.065,0.118,1.36325964327498e-74
"PRRC2B",4.19499750863085e-79,0.36164485892989,0.24,0.372,1.38900562508276e-74
"ZNF451",4.45748349072546e-79,0.367629889637671,0.152,0.241,1.47591735861411e-74
"TSTD2",4.62383711002784e-79,0.317021042126113,0.059,0.11,1.53099870550132e-74
