"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.53325027099755e-106,0.440044810438975,0.44,0.352,8.38784497229998e-102,"IIIB","FBXW4"
2.62305279383407e-106,0.297118413010807,0.531,0.447,8.68519010566398e-102,"IIIB","INTS6"
3.33147717130138e-106,0.368442098714175,0.547,0.464,1.1030854061896e-101,"IIIB","AEBP2"
3.84187065673014e-106,1.07914366067702,0.164,0.106,1.27208179314992e-101,"IIIB","UNC79"
4.04751851298367e-106,0.301288593794329,0.631,0.594,1.34017385483402e-101,"IIIB","LARGE1"
6.06559116399423e-106,0.47025319604921,0.303,0.216,2.00837789031013e-101,"IIIB","AP1M2"
7.61457934992489e-106,0.576469043828315,0.34,0.26,2.52126336855363e-101,"IIIB","ZNF875"
7.80301090584092e-106,0.391866137085659,0.48,0.401,2.58365494103299e-101,"IIIB","DCP1A"
9.97217946583987e-106,0.595144669807956,0.118,0.067,3.30188834293424e-101,"IIIB","EGOT"
1.01083512971359e-105,1.0822054547227,0.118,0.068,3.34697619799468e-101,"IIIB","TLR3"
1.2184473748933e-105,0.334115538291526,0.534,0.439,4.03440110300922e-101,"IIIB","ENSG00000284707"
1.32023949507334e-105,0.273921983867765,0.517,0.422,4.37144499213733e-101,"IIIB","HS2ST1"
1.32700552086104e-105,0.341762831392847,0.397,0.293,4.39384798012297e-101,"IIIB","DDR1"
1.76343238902992e-105,0.814090452146204,0.14,0.085,5.83890098331697e-101,"IIIB","ENSG00000289017"
1.9629124593668e-105,0.609807782232552,0.229,0.159,6.49939944420941e-101,"IIIB","CELSR2"
2.00437050589513e-105,0.402602846150961,0.418,0.335,6.63667118206935e-101,"IIIB","NGLY1"
2.15223254470222e-105,0.927615649340366,0.141,0.085,7.12625717876351e-101,"IIIB","HCCS-DT"
2.54919701842115e-105,1.06785766464538,0.107,0.059,8.44064624769429e-101,"IIIB","ENO4"
3.79522644365641e-105,0.469805752942852,0.525,0.444,1.25663742775907e-100,"IIIB","CPNE1"
4.06515085092707e-105,0.649787842875778,0.23,0.161,1.34601209825046e-100,"IIIB","DGKZ"
5.02874121303481e-105,0.547324913889487,0.356,0.276,1.66506650304796e-100,"IIIB","ZDHHC5"
5.28345303236925e-105,0.700625477272496,0.236,0.165,1.74940413354778e-100,"IIIB","BTBD8"
5.72732877688722e-105,0.434979382684703,0.491,0.412,1.89637583131513e-100,"IIIB","YTHDF3"
5.97297796234822e-105,0.34675059994698,0.311,0.23,1.97771273311312e-100,"IIIB","ARHGEF17"
6.09587477604355e-105,0.256832992924799,0.689,0.629,2.01840509709578e-100,"IIIB","TJP1"
8.99058959001826e-105,0.375715664296093,0.419,0.33,2.97687411915095e-100,"IIIB","DENND6A"
1.10678830136113e-104,0.531505824238347,0.331,0.251,3.66468674463684e-100,"IIIB","ORC5"
1.49544188403793e-104,0.630000509074891,0.245,0.174,4.95155762223798e-100,"IIIB","PIEZO1"
2.35718000149666e-104,1.05212645054663,0.111,0.063,7.8048587029556e-100,"IIIB","DFFB"
2.3973152809192e-104,0.656798789863686,0.149,0.092,7.93775062665156e-100,"IIIB","BCO2"
2.51298612758202e-104,0.694640627223809,0.242,0.171,8.32074836703681e-100,"IIIB","ZNF507"
2.58941744744533e-104,0.434146932124819,0.406,0.319,8.57382011023623e-100,"IIIB","FCHO2"
3.66999104979505e-104,0.465502125715738,0.563,0.498,1.21517073649764e-99,"IIIB","NUP153"
4.38938796389603e-104,0.746130097325135,0.208,0.143,1.45337024872561e-99,"IIIB","DYRK1B"
5.17874123256739e-104,0.578164961824775,0.278,0.202,1.71473300951539e-99,"IIIB","CRLF3"
9.04798183691203e-104,0.376671875241094,0.526,0.439,2.99587726601994e-99,"IIIB","TRRAP"
1.34121590773297e-103,0.399953596854082,0.558,0.486,4.44089999209464e-99,"IIIB","CDC73"
1.59804318787619e-103,0.573772814853878,0.363,0.283,5.29128079937686e-99,"IIIB","ZBTB4"
2.04151963087165e-103,1.07368167351296,0.111,0.063,6.75967564977913e-99,"IIIB","AXIN2"
2.10241267472605e-103,0.404135337288027,0.589,0.52,6.96129860728544e-99,"IIIB","RNF130"
3.3259371692353e-103,0.872591553713473,0.23,0.164,1.1012510561055e-98,"IIIB","RAB4B"
4.7469927325665e-103,0.298386522693991,0.524,0.426,1.57177676368009e-98,"IIIB","EPB41L5"
6.55417610037234e-103,0.533186063384105,0.168,0.107,2.17015324859428e-98,"IIIB","CRNDE"
6.69522782233185e-103,0.345016716276964,0.435,0.345,2.2168568842523e-98,"IIIB","TDRD3"
6.7974834912717e-103,0.349258117621539,0.613,0.55,2.25071475879497e-98,"IIIB","DHX9"
8.5472141829506e-103,0.794497547939206,0.156,0.099,2.83006808811677e-98,"IIIB","FGF18"
1.23291072743459e-102,0.634229450192201,0.289,0.215,4.08229070960865e-98,"IIIB","SPICE1"
1.54976513889299e-102,0.500147616287903,0.314,0.236,5.13142735138858e-98,"IIIB","ZMIZ2"
2.10667431579173e-102,0.47609432541076,0.267,0.192,6.97540932701799e-98,"IIIB","BICD2"
3.83965374343222e-102,1.15950138244367,0.152,0.097,1.27134775098784e-97,"IIIB","ZNF696"
5.4775919662428e-102,1.41995959913197,0.108,0.062,1.81368547594265e-97,"IIIB","RRN3P3"
6.40813063674624e-102,0.388550975462863,0.285,0.206,2.12179613513305e-97,"IIIB","RELL1"
8.39821984880427e-102,0.952916024342086,0.126,0.076,2.78073457413758e-97,"IIIB","GSK3B-DT"
8.91105740572545e-102,1.12631261169342,0.176,0.117,2.95054021760975e-97,"IIIB","ATP6V0D1-DT"
9.00640323884338e-102,0.326185541937114,0.754,0.731,2.98211017641343e-97,"IIIB","ARF4"
9.70687076464953e-102,0.642279370933686,0.201,0.137,3.21404197888311e-97,"IIIB","CDR2L"
1.36343064515385e-101,0.677244588767321,0.148,0.092,4.51445520916891e-97,"IIIB","ENSG00000291117"
1.84156605618831e-101,0.456631470959871,0.304,0.225,6.0976093686451e-97,"IIIB","ZDHHC14"
2.42312528459853e-101,0.506687460761389,0.269,0.194,8.02321012983421e-97,"IIIB","ENSG00000290823"
3.80283201881823e-101,0.67141472903391,0.311,0.238,1.2591557097509e-96,"IIIB","SLC33A1"
4.9964447962534e-101,0.737326915419715,0.208,0.14,1.65437283648746e-96,"IIIB","HSPB8"
6.89775106530068e-101,1.11075925765745,0.117,0.069,2.28391435523171e-96,"IIIB","SLC6A9"
8.63794528163759e-101,0.675365160911604,0.242,0.173,2.86011006220302e-96,"IIIB","ATG4C"
1.16837802848502e-100,0.721550424755166,0.185,0.123,3.86861649011674e-96,"IIIB","PIGA"
1.74625395637665e-100,0.693344394275296,0.282,0.21,5.78202147495872e-96,"IIIB","BRF1"
1.79247084625221e-100,0.612543724939519,0.26,0.188,5.93505021902569e-96,"IIIB","FBXO31"
2.15748705985012e-100,0.346110241768062,0.388,0.297,7.14365540386974e-96,"IIIB","PLAUR"
2.89106517286022e-100,0.806595788698711,0.158,0.101,9.57260589385749e-96,"IIIB","DONSON"
3.00232741046207e-100,0.66670566651908,0.451,0.378,9.94100628878097e-96,"IIIB","GLYR1"
3.07155846144171e-100,0.930286311165226,0.121,0.071,1.01702372216796e-95,"IIIB","ZNF202"
5.84605309457027e-100,0.761365462896452,0.152,0.095,1.93568664014316e-95,"IIIB","ENSG00000288827"
8.85918999795513e-100,0.618486503505452,0.244,0.175,2.93336640022292e-95,"IIIB","NUP35"
4.06465020177366e-99,0.346372087967205,0.449,0.364,1.34584632830928e-94,"IIIB","TMEM41B"
4.10717729427596e-99,0.527473565345435,0.374,0.293,1.35992747390771e-94,"IIIB","PUS7"
6.0618794688041e-99,0.826917323232676,0.162,0.104,2.00714891091572e-94,"IIIB","KMT5C"
7.21314610029261e-99,0.493918726684039,0.368,0.287,2.38834480526789e-94,"IIIB","TRIM8"
7.24327399950034e-99,0.463344708232941,0.568,0.495,2.39832045397456e-94,"IIIB","SMAD2"
2.16046269330724e-98,0.334353374773974,0.197,0.13,7.1535080238096e-94,"IIIB","POT1-AS1"
2.19516612514662e-98,0.600654496788406,0.346,0.27,7.26841455697297e-94,"IIIB","PNKP"
2.28465206118595e-98,0.473278717572427,0.386,0.306,7.56471143979281e-94,"IIIB","TOB2"
2.30468218354319e-98,0.783890486785151,0.154,0.097,7.63103317792985e-94,"IIIB","HEY2"
2.33186735472276e-98,0.691755076698319,0.274,0.204,7.72104599822252e-94,"IIIB","SHQ1"
2.97453920648076e-98,0.463175297266004,0.167,0.106,9.84899676657845e-94,"IIIB","MAMDC2-AS1"
6.04037956051106e-98,0.589171138258936,0.282,0.209,2.00003007628082e-93,"IIIB","MAML1"
1.81667477479839e-97,0.533445165192843,0.356,0.278,6.01519184683496e-93,"IIIB","CCNT1"
2.2146724050002e-97,0.73614582288423,0.104,0.059,7.33300180019616e-93,"IIIB","GPR132"
2.98796841844202e-97,0.699320368509722,0.181,0.12,9.89346223030337e-93,"IIIB","SIX5"
3.42530112956349e-97,0.854943566606981,0.17,0.113,1.13415145700977e-92,"IIIB","PSD4"
3.9449448052037e-97,0.638844518698789,0.316,0.241,1.306210674451e-92,"IIIB","MEGF9"
4.08954353273818e-97,0.67352620066006,0.221,0.155,1.35408875912494e-92,"IIIB","NFKBIB"
4.67138129794529e-97,0.576969635396001,0.267,0.199,1.54674106156266e-92,"IIIB","MFSD12"
6.17772184888915e-97,0.610329856071059,0.351,0.274,2.04550548138569e-92,"IIIB","TRIM26"
6.2094028400266e-97,0.92270596678724,0.118,0.07,2.05599537436121e-92,"IIIB","CCNE1"
6.87890119436129e-97,0.779858636004324,0.178,0.118,2.27767297446497e-92,"IIIB","MISFA"
7.52733000250337e-97,0.45693690867843,0.4,0.32,2.49237423712889e-92,"IIIB","NAA25"
9.27111142228066e-97,0.440416476152512,0.376,0.295,3.06975770303135e-92,"IIIB","PRORP"
9.32233110282059e-97,0.471210999568036,0.27,0.197,3.08671705145493e-92,"IIIB","SGK3"
9.35133302395335e-97,0.488370575130598,0.263,0.188,3.0963198775612e-92,"IIIB","GNG7"
1.1206100210194e-96,0.621575574327604,0.273,0.201,3.71045184059732e-92,"IIIB","RRP7BP"
1.93466173743391e-96,1.00161250084552,0.11,0.064,6.40585847881741e-92,"IIIB","NEK8"
2.1359756489963e-96,0.936918243154764,0.123,0.074,7.07242897139164e-92,"IIIB","THEMIS2"
2.66535859003073e-96,0.480933643548455,0.346,0.266,8.82526882745074e-92,"IIIB","GARRE1"
4.65918059609694e-96,0.328696704983433,0.512,0.426,1.54270128717366e-91,"IIIB","BACH1"
4.71476027396875e-96,0.522079006200199,0.35,0.271,1.56110427431379e-91,"IIIB","GIGYF1"
4.81046756914767e-96,0.284318720065864,0.499,0.415,1.59279391682049e-91,"IIIB","SREBF2"
4.94731385560312e-96,0.460881915969939,0.49,0.423,1.63810509072875e-91,"IIIB","GRB2"
1.1235587809734e-95,0.490273899503435,0.457,0.378,3.72021547968104e-91,"IIIB","TARDBP"
1.41244720734793e-95,0.601220195751475,0.311,0.239,4.67675394824972e-91,"IIIB","NOL9"
1.41473098401242e-95,0.564677435195925,0.217,0.153,4.68431576116353e-91,"IIIB","SDC3"
1.56499978448284e-95,0.544083468703835,0.289,0.217,5.18187078640114e-91,"IIIB","POLD3"
1.60404472441967e-95,0.365199765355897,0.613,0.535,5.31115248702597e-91,"IIIB","CBFA2T2"
1.91966310285786e-95,0.528091238006298,0.296,0.22,6.35619649987267e-91,"IIIB","CWC25"
1.98051576248849e-95,0.697504865878307,0.252,0.184,6.55768574117563e-91,"IIIB","FAM185A"
2.74001459406337e-95,0.538171913099117,0.321,0.245,9.07246232240323e-91,"IIIB","PTPN18"
3.80204045095842e-95,0.520745446763073,0.356,0.281,1.25889361371684e-90,"IIIB","ACOX1"
3.98340734422679e-95,0.709110292353009,0.222,0.158,1.31894600574693e-90,"IIIB","CDK18"
1.47320671680782e-94,0.436252677024867,0.505,0.429,4.87793476002239e-90,"IIIB","PRPF38B"
1.52896564814632e-94,1.0977730685424,0.101,0.057,5.06255815757727e-90,"IIIB","ZMIZ1-AS1"
1.94739231925231e-94,0.513107443005242,0.306,0.23,6.44801070827633e-90,"IIIB","BCL9"
2.04040880805921e-94,0.425689318951957,0.394,0.314,6.75599760436486e-90,"IIIB","PIKFYVE"
2.51344163081497e-94,0.502212238862385,0.429,0.352,8.32225658379144e-90,"IIIB","PTCD3"
3.81994454011733e-94,1.06040869450096,0.115,0.068,1.26482183667825e-89,"IIIB","ITGB6"
4.93073600678651e-94,0.765101893102178,0.154,0.099,1.63261599920708e-89,"IIIB","PSTPIP2"
5.04548551787957e-94,0.422882905082758,0.405,0.323,1.6706107098251e-89,"IIIB","CLCN3"
6.32213118190505e-94,0.61468211987097,0.29,0.217,2.09332085564058e-89,"IIIB","KMT2B"
6.85349444242444e-94,0.651818226756228,0.291,0.22,2.26926054483115e-89,"IIIB","BRD8"
7.71996254088721e-94,0.532705646712545,0.402,0.324,2.55615679691316e-89,"IIIB","RNF138"
7.83854933819238e-94,0.962728137888824,0.103,0.059,2.59542207136888e-89,"IIIB","CAMTA1-DT"
1.15697814555175e-93,0.597741497239096,0.225,0.161,3.83087033773641e-89,"IIIB","BCL2L11"
1.51010342169869e-93,0.774025359320964,0.232,0.168,5.00010343958654e-89,"IIIB","RFWD3"
2.93148962046799e-93,0.483901027860222,0.306,0.231,9.70645528233156e-89,"IIIB","SLC66A2"
6.02788692004773e-93,0.927881478979588,0.137,0.086,1.995893638097e-88,"IIIB","ZNF20"
6.68094655203537e-93,0.717629913238947,0.178,0.119,2.21212821284443e-88,"IIIB","ENSG00000290924"
7.51647460046047e-93,0.539533320643397,0.262,0.192,2.48877990495846e-88,"IIIB","ZNF782"
7.52572941629939e-93,0.419161140260622,0.316,0.239,2.49184426703089e-88,"IIIB","BRD1"
1.0733299434378e-92,0.632104493076899,0.188,0.126,3.55390277571691e-88,"IIIB","IFIT2"
1.2673499497266e-92,0.418309621227019,0.435,0.357,4.19632241853975e-88,"IIIB","RNF11"
1.60681198059952e-92,0.517157848518776,0.384,0.308,5.32031514896306e-88,"IIIB","ANKFY1"
1.85355424921344e-92,0.671205603967468,0.174,0.115,6.13730347457064e-88,"IIIB","COLQ"
2.20245789400171e-92,0.671606637773855,0.389,0.321,7.29255833282907e-88,"IIIB","UBN1"
2.8980819763245e-92,0.689234506257912,0.168,0.111,9.59583923180806e-88,"IIIB","CNFN"
3.02124948496841e-92,0.823259914091051,0.148,0.095,1.00036591696789e-87,"IIIB","ZNF417"
7.0639280540181e-92,0.356721509543681,0.483,0.4,2.33893721796593e-87,"IIIB","STX18"
7.58758381410565e-92,0.637238404181118,0.16,0.104,2.51232487668852e-87,"IIIB","TBX19"
8.29326951630885e-92,0.346261483907836,0.58,0.505,2.74598446954502e-87,"IIIB","CUL1"
8.56711237452969e-92,0.412754978588672,0.533,0.462,2.83665657833053e-87,"IIIB","HDAC4"
8.81857069401969e-92,0.592651123338448,0.284,0.213,2.91991694249686e-87,"IIIB","POLB"
1.24320644953837e-91,0.336470049657395,0.538,0.464,4.11638087506648e-87,"IIIB","SMARCA2"
1.41222296703551e-91,0.720871093222016,0.214,0.15,4.67601146615127e-87,"IIIB","SCRN3"
1.49987925372551e-91,0.463531768149161,0.443,0.366,4.96625019701054e-87,"IIIB","ORC4"
1.80969968404035e-91,0.675491585983154,0.187,0.127,5.99209662382599e-87,"IIIB","LINC01145"
2.08435206250903e-91,0.390668806013671,0.568,0.5,6.90149811417366e-87,"IIIB","MAT2A"
2.35363238115376e-91,0.508595478643055,0.429,0.352,7.79311217723823e-87,"IIIB","WDR59"
2.40218736659251e-91,0.397363811759259,0.458,0.379,7.95388258952445e-87,"IIIB","BSDC1"
2.65867019195989e-91,0.542958925303898,0.347,0.271,8.80312287259839e-87,"IIIB","E2F3"
3.06035602508802e-91,0.482596433070268,0.385,0.311,1.01331448346689e-86,"IIIB","GNL2"
3.63932960003987e-91,1.06971050373515,0.103,0.059,1.2050184238692e-86,"IIIB","ZNF813"
4.73304621189045e-91,0.42725092139827,0.269,0.196,1.56715893121905e-86,"IIIB","GARNL3"
5.6324342143095e-91,0.40821190079758,0.406,0.326,1.86495529270002e-86,"IIIB","SAFB2"
8.70543839749297e-91,0.528011166756198,0.213,0.149,2.8824577077939e-86,"IIIB","RAB35"
1.10603376887451e-90,1.28921800696696,0.224,0.166,3.6621884121204e-86,"IIIB","CFAP44"
1.17820436102048e-90,1.03055958711923,0.114,0.068,3.90115245977491e-86,"IIIB","SLC19A1"
1.39267058750435e-90,0.876786990997622,0.178,0.121,4.61127158228566e-86,"IIIB","GPR160"
1.44126138945414e-90,0.781910495213959,0.158,0.104,4.77216058662159e-86,"IIIB","ATP6V1E2"
1.48051255971457e-90,0.297531989914607,0.538,0.466,4.9021251364709e-86,"IIIB","ACACA"
3.16019332464401e-90,0.546665043830804,0.315,0.243,1.04637161172288e-85,"IIIB","NSUN2"
3.26718548025038e-90,0.815679784680785,0.139,0.088,1.0817977843657e-85,"IIIB","MTA2"
3.51927075096092e-90,0.64510800414246,0.214,0.151,1.16526573835067e-85,"IIIB","PKP3"
4.98690277025987e-90,0.423039023122759,0.564,0.506,1.65121337626074e-85,"IIIB","ZHX2"
7.12492360230505e-90,0.652250111421775,0.29,0.219,2.35913345395923e-85,"IIIB","FRMD3"
7.19766490316372e-90,0.583021563589449,0.274,0.203,2.38321882608654e-85,"IIIB","ZNF496-DT"
9.10392403746132e-90,0.880177508838157,0.159,0.105,3.01440028804382e-85,"IIIB","LINC02934"
9.18212801933216e-90,0.495659400612181,0.322,0.249,3.04029440848107e-85,"IIIB","MMS19"
9.41555039355504e-90,0.547146031953468,0.179,0.12,3.11758289081001e-85,"IIIB","ENTPD7"
9.48691518744771e-90,0.423819332171314,0.284,0.21,3.14121248771581e-85,"IIIB","PHF2"
1.68380670781043e-89,0.630579007472041,0.186,0.125,5.57525239023112e-85,"IIIB","HOXD8"
1.70608675824187e-89,0.604511427285457,0.268,0.2,5.64902386521464e-85,"IIIB","JADE3"
2.05338007299327e-89,0.441696378952323,0.37,0.294,6.79894675968801e-85,"IIIB","FAM20B"
2.37500910574547e-89,0.440326026795511,0.268,0.197,7.86389265003382e-85,"IIIB","RASSF1"
2.80116601143002e-89,0.381203384904019,0.567,0.501,9.27494078044593e-85,"IIIB","DYNC1I2"
2.82428076389893e-89,0.467026330398952,0.158,0.102,9.35147603734575e-85,"IIIB","TMEM44"
3.3248821933862e-89,0.427720668165007,0.262,0.192,1.1009017430521e-84,"IIIB","LSS"
5.00058443863714e-89,0.927162831223568,0.145,0.093,1.65574351347714e-84,"IIIB","FBXO10"
5.04276636317e-89,0.294874466500015,0.322,0.246,1.66971037050922e-84,"IIIB","ALDH3A2"
6.14989058695006e-89,0.676546441727236,0.288,0.221,2.03629027224503e-84,"IIIB","TOM1L1"
6.50271837186227e-89,0.512059643777976,0.146,0.092,2.15311508010732e-84,"IIIB","FAM107A"
1.1289825337061e-88,0.461253130529033,0.45,0.379,3.73817406735426e-84,"IIIB","GTF2F2"
1.18766056356469e-88,0.315658460450154,0.643,0.582,3.93246289201904e-84,"IIIB","POGZ"
1.48677389496705e-88,0.488611855450855,0.292,0.221,4.9228570436254e-84,"IIIB","ZNF700"
1.64026516512332e-88,0.563661415802269,0.477,0.405,5.43108198823983e-84,"IIIB","PMM2"
2.25072898255188e-88,1.03458954806407,0.1,0.058,7.45238873412752e-84,"IIIB","CHAF1B"
2.28264764612216e-88,0.611774998916224,0.125,0.077,7.55807462107507e-84,"IIIB","ENSG00000258740"
2.35604320710318e-88,0.981050832685213,0.124,0.077,7.80109466303933e-84,"IIIB","ENSG00000259891"
3.64195918151926e-88,0.438144496250036,0.245,0.177,1.20588910459284e-83,"IIIB","METTL25"
4.35852970082826e-88,0.544937362146877,0.319,0.249,1.44315276924124e-83,"IIIB","ARHGEF18"
8.14112125676487e-88,0.475852439854044,0.439,0.359,2.69560665932742e-83,"IIIB","ZBTB8OS"
8.29687430918908e-88,0.575069349901543,0.36,0.286,2.7471780525156e-83,"IIIB","NR1H2"
9.25150203862379e-88,0.45505282897025,0.298,0.226,3.06326484000872e-83,"IIIB","SAP130"
9.79725427668731e-88,0.58014030309687,0.268,0.201,3.24396886355393e-83,"IIIB","MAP3K11"
1.00882058073381e-87,1.04057184189531,0.133,0.085,3.34030582486773e-83,"IIIB","LINC01588"
1.19942849269427e-87,0.483394926998796,0.316,0.241,3.97142768216001e-83,"IIIB","INTS6L"
1.5790886469083e-87,1.16056124264847,0.124,0.076,5.22852041877808e-83,"IIIB","LINC02580"
2.00007725547947e-87,0.39653102604226,0.511,0.435,6.62245580061807e-83,"IIIB","DAP3"
2.24092646452532e-87,0.696092863830641,0.165,0.109,7.41993161668979e-83,"IIIB","FAM117A"
2.32502600366288e-87,0.5475908768203,0.253,0.187,7.69839360072817e-83,"IIIB","MFSD8"
2.33009995320079e-87,0.372748362387891,0.278,0.204,7.71519395504314e-83,"IIIB","ULK2"
2.34624587271505e-87,0.761220282140322,0.188,0.131,7.76865470914679e-83,"IIIB","LZTS3"
3.58857563800814e-87,0.447129784148482,0.435,0.358,1.18821327950087e-82,"IIIB","PFDN1"
4.37342091147486e-87,0.303658530991973,0.378,0.288,1.44808339799844e-82,"IIIB","CITED4"
6.25436817461593e-87,0.401829925516557,0.356,0.275,2.07088384629708e-82,"IIIB","ERMP1"
6.80650202356222e-87,0.556234167621153,0.455,0.387,2.25370088502169e-82,"IIIB","FDFT1"
6.96741030202084e-87,0.909684420333658,0.106,0.062,2.30697922510212e-82,"IIIB","PTPN23-DT"
7.52922834515895e-87,0.727473668012901,0.187,0.128,2.49300279736558e-82,"IIIB","LINC01504"
1.31868102874466e-86,0.290324177751721,0.576,0.505,4.36628475427644e-82,"IIIB","IP6K2"
1.65928784212696e-86,0.514059003660685,0.341,0.267,5.49406797406659e-82,"IIIB","ENSG00000290832"
2.00405439474468e-86,0.63286745960801,0.149,0.096,6.63562450643912e-82,"IIIB","ENSG00000285744"
2.02968461968837e-86,1.05752490261501,0.101,0.059,6.72048874425015e-82,"IIIB","SAP25"
2.29168249060883e-86,1.03782972228556,0.103,0.061,7.58798989465489e-82,"IIIB","USP34-DT"
2.48818485358624e-86,0.512891827785856,0.265,0.197,8.23862886870941e-82,"IIIB","CARD19"
4.41774570340541e-86,0.526201696701109,0.142,0.09,1.46275977985456e-81,"IIIB","C2CD6"
7.56201664146879e-86,0.857439602794854,0.123,0.076,2.50385933015673e-81,"IIIB","GEMIN7-AS1"
9.1825726531836e-86,0.697112345302592,0.213,0.153,3.04044163119562e-81,"IIIB","TP53I11"
1.03446988162109e-85,0.821376918207787,0.152,0.099,3.42523322503558e-81,"IIIB","CCNT2-AS1"
1.09133662721398e-85,0.433483572034873,0.402,0.327,3.61352470636822e-81,"IIIB","TTC27"
1.20200745356454e-85,1.56368698801674,0.192,0.142,3.97996687949755e-81,"IIIB","SPATA17"
1.6712934656959e-85,0.514326015758057,0.339,0.269,5.53381979426568e-81,"IIIB","UGGT1"
4.27914527026612e-85,0.928723637816428,0.111,0.068,1.41686779043782e-80,"IIIB","SLC2A1-DT"
4.4308811372648e-85,0.815572579657353,0.126,0.078,1.46710905335975e-80,"IIIB","ENSG00000290459"
6.62127705883622e-85,0.369316726603183,0.26,0.192,2.19237104695126e-80,"IIIB","AGRN"
6.67875853814394e-85,0.601969732770946,0.326,0.254,2.21140373956484e-80,"IIIB","CHCHD6"
6.79950648848416e-85,0.51338047298572,0.341,0.269,2.25138459340199e-80,"IIIB","CRTC1"
7.54201987128269e-85,0.321012756681284,0.294,0.225,2.49723819958041e-80,"IIIB","SLC20A1"
9.92191141564159e-85,0.402236549166846,0.277,0.203,3.28524408883309e-80,"IIIB","GPRC5B"
1.0350113592293e-84,0.433368596076359,0.421,0.347,3.42702611154413e-80,"IIIB","CDC42EP4"
1.5865611009546e-84,0.278479200160518,0.589,0.523,5.25326246137077e-80,"IIIB","TAF15"
1.65985216525945e-84,0.896315042931389,0.142,0.092,5.49593650439056e-80,"IIIB","ENSG00000176593"
1.96815201605615e-84,0.687428188075896,0.144,0.093,6.51674814036353e-80,"IIIB","ZNF589"
2.45087030422771e-84,0.425775733377441,0.352,0.277,8.11507666432836e-80,"IIIB","RAB12"
2.74046412236118e-84,0.873057552256583,0.161,0.108,9.07395075555011e-80,"IIIB","ENSG00000232006"
2.79772352782955e-84,0.370023379206424,0.636,0.564,9.26354237299643e-80,"IIIB","NDUFB9"
3.33086539303781e-84,0.554051965909222,0.224,0.163,1.10288284028875e-79,"IIIB","STRIP1"
3.99077910524138e-84,0.4908849282822,0.433,0.36,1.32138686953647e-79,"IIIB","TIMM23B"
4.42092715284768e-84,0.520976778358503,0.434,0.365,1.46381318957939e-79,"IIIB","CCNK"
5.73253665916286e-84,0.440230359895817,0.34,0.268,1.89810021321541e-79,"IIIB","SPOPL"
6.86801177488585e-84,0.319433013157287,0.499,0.427,2.27406737878245e-79,"IIIB","BTRC"
9.10247387019614e-84,0.504476634794474,0.279,0.21,3.01392012316064e-79,"IIIB","ZNF335"
1.03542603887499e-83,0.336395620144756,0.542,0.469,3.42839915731899e-79,"IIIB","ACIN1"
1.16034993831497e-83,0.49830386079541,0.336,0.265,3.8420346807547e-79,"IIIB","MED17"
1.45661447514287e-83,0.474311267887769,0.117,0.071,4.82299618864556e-79,"IIIB","ENSG00000243004"
1.49301333926266e-83,0.30794141888918,0.518,0.44,4.9435164676326e-79,"IIIB","UGCG"
1.52684514165986e-83,0.498866822806401,0.403,0.332,5.05553694854997e-79,"IIIB","PRPF18"
1.63022299852767e-83,0.452079974303079,0.373,0.299,5.39783137042497e-79,"IIIB","NDEL1"
3.49711324715513e-83,0.271926547687185,0.542,0.475,1.15792916726553e-78,"IIIB","PALM2AKAP2"
8.18891180334669e-83,0.951245260969899,0.239,0.181,2.71143058720612e-78,"IIIB","NRSN2-AS1"
1.26782567172755e-82,0.546372287572417,0.1,0.057,4.19789758165708e-78,"IIIB","GPR153"
1.2879443121744e-82,0.591548560835487,0.19,0.133,4.26451241204065e-78,"IIIB","ERI1"
2.20844653957688e-82,0.516276916643113,0.463,0.399,7.31238733719302e-78,"IIIB","UBE2J1"
2.24362665651163e-82,0.495550875062141,0.172,0.115,7.42887222237565e-78,"IIIB","ELAPOR2"
2.64824913404358e-82,0.323690322567948,0.327,0.251,8.76861770773171e-78,"IIIB","TSGA10"
2.83138410387653e-82,0.48634942696905,0.335,0.263,9.37499590634558e-78,"IIIB","ZNF160"
3.32709209497132e-82,0.465207808581897,0.32,0.25,1.10163346356595e-77,"IIIB","MCCC2"
3.53498217614271e-82,0.372479440107059,0.523,0.449,1.17046794834261e-77,"IIIB","CAND1"
3.68566199896413e-82,0.808611815634209,0.136,0.087,1.22035954447701e-77,"IIIB","FBXO44"
4.27676707138295e-82,0.394383239482978,0.393,0.315,1.41608034500561e-77,"IIIB","USP40"
5.64220005720646e-82,0.471904810752517,0.704,0.7,1.86818886094163e-77,"IIIB","ATP5ME"
5.77866495446324e-82,0.661245245317775,0.291,0.226,1.91337375307232e-77,"IIIB","GRIPAP1"
5.8504404963325e-82,0.357746297005458,0.342,0.264,1.93713935274066e-77,"IIIB","ITPK1"
6.46047120246836e-82,0.553523980495783,0.307,0.24,2.1391266198493e-77,"IIIB","DDA1"
8.85618234887407e-82,0.356034483102327,0.594,0.528,2.93237053753569e-77,"IIIB","SMG6"
8.89779172172805e-82,0.848011085096498,0.189,0.133,2.94614781698138e-77,"IIIB","UBALD1"
9.14155178116116e-82,0.511152895980053,0.232,0.168,3.02685921026027e-77,"IIIB","PLAG1"
1.03533722944856e-81,0.62382984214058,0.219,0.16,3.42810510042713e-77,"IIIB","GFOD2"
