"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HIKESHI",1.49997028631931e-10,0.405520891586866,0.284,0.166,4.96655161503188e-06
"PHACTR1",1.51066117577158e-10,-0.732962010161494,0.448,0.499,5.00195021909729e-06
"IFI16",1.52766658845384e-10,0.298878517141237,0.683,0.539,5.0582568410295e-06
"UPF3A",1.55714890729349e-10,0.425388991423192,0.256,0.148,5.15587574693948e-06
"USP40",1.59959227763077e-10,0.49999231705501,0.207,0.114,5.29640999046326e-06
"FBH1",1.59991648465707e-10,0.487278034295477,0.21,0.114,5.29748347234804e-06
"ZNF700",1.60657018008391e-10,0.528378728114583,0.273,0.165,5.31951452327584e-06
"DPF2",1.6444502522569e-10,0.389809603368947,0.155,0.075,5.44493923024782e-06
"ENSG00000261997",1.65251641095446e-10,0.455371809394731,0.118,0.05,5.4716470883113e-06
"TNFSF13",1.7135216932412e-10,0.295398078972821,0.357,0.234,5.67364167849094e-06
"NECAP1",1.76721142446217e-10,0.493637623668482,0.19,0.1,5.8514137475367e-06
"ZNF761",1.76939047736559e-10,0.789366332794647,0.187,0.1,5.8586288096052e-06
"LRRC28",1.77732832515561e-10,0.432577061544283,0.212,0.118,5.88491181742274e-06
"CD109",1.83514806284403e-10,0.481194677498014,0.36,0.238,6.07635875088287e-06
"PIK3IP1",1.84658140372876e-10,0.494996919508973,0.155,0.076,6.11421568588631e-06
"ODR4",1.86406399850223e-10,0.371365730375439,0.25,0.143,6.17210230544074e-06
"HLA-DPA1",1.86510515774615e-10,0.648705958583053,0.775,0.768,6.17554968781329e-06
"ISY1",1.89713408934592e-10,0.432436548853281,0.19,0.1,6.28160068323329e-06
"COMT",1.91608705012814e-10,0.37460275220757,0.484,0.357,6.34435583167928e-06
"KCTD13",1.96190617889363e-10,0.459748263080586,0.156,0.076,6.49606754893469e-06
"INSIG2",2.0032358583374e-10,0.55229735522205,0.226,0.127,6.63291425054096e-06
"ETS1",2.06503455850581e-10,1.1431284433099,0.114,0.049,6.83753592666857e-06
"SLC30A9",2.0820890841819e-10,0.345509199339572,0.297,0.181,6.89400516663469e-06
"MTX2",2.10572811853243e-10,0.41240371447793,0.286,0.17,6.97227637327273e-06
"PLEKHA3",2.1513225453319e-10,0.396048948602044,0.185,0.096,7.12324407984844e-06
"LYRM7",2.15729057769208e-10,0.404510209971226,0.133,0.06,7.14300483179623e-06
"ATP6AP1",2.17969629424446e-10,0.380001357202511,0.469,0.327,7.21719239987284e-06
"PDE6D",2.18605974031795e-10,0.566795978161267,0.176,0.091,7.23826240616677e-06
"RESF1",2.23023864190772e-10,0.302630536978513,0.471,0.325,7.38454316722067e-06
"KLF12",2.2396456226304e-10,-1.20886235202027,0.109,0.187,7.41569062109151e-06
"CEBPD",2.24325867603332e-10,-0.587015380787378,0.595,0.622,7.42765380221391e-06
"PATL2",2.2833240012802e-10,0.829230852470046,0.169,0.088,7.56031410063885e-06
"ZNF532",2.32893791005369e-10,0.389691568554053,0.285,0.171,7.71134631397877e-06
"METTL3",2.34012743900217e-10,0.581383428877207,0.123,0.054,7.74839596328007e-06
"CEP89",2.40499997316488e-10,0.523675963411816,0.139,0.064,7.96319541114624e-06
"SESN2",2.43483474171994e-10,1.0376010741945,0.122,0.054,8.06198131330891e-06
"TAFAZZIN",2.51096241486091e-10,0.387708769272586,0.179,0.092,8.31404765184595e-06
"STX3",2.5343032903015e-10,0.547107968801173,0.199,0.107,8.39133162451728e-06
"CACNA2D3",2.5580168726196e-10,-1.03349077594709,0.057,0.125,8.46984966693077e-06
"MRPL9",2.56271745303071e-10,0.422034350893863,0.163,0.08,8.48541375872999e-06
"PNPLA8",2.56719699900809e-10,-1.07539574121878,0.363,0.414,8.50024598341568e-06
"STMN1",2.58007565383571e-10,-1.288959518976,0.149,0.228,8.54288849741542e-06
"BARD1",2.59832919378943e-10,0.426923877629729,0.159,0.078,8.60332779355617e-06
"FBXL20",2.60843607381948e-10,0.257235900613595,0.46,0.314,8.63679268402367e-06
"TMEM263",2.6218729972221e-10,0.628547943761439,0.143,0.068,8.6812836811021e-06
"C19orf25",2.6988198210454e-10,0.263693562325367,0.187,0.097,8.93606230946343e-06
"VGLL4",2.70647284049808e-10,0.425247137801642,0.267,0.161,8.9614022221732e-06
"OXNAD1",2.70824950358411e-10,0.334253522584756,0.15,0.072,8.96728493131733e-06
"VEZT",2.76488076221237e-10,0.296016001219743,0.357,0.225,9.15479669176137e-06
"SCAPER",2.7726321315082e-10,0.374781949159028,0.477,0.33,9.1804622506368e-06
"ENSG00000288928",2.78866923217053e-10,0.484318511890625,0.364,0.238,9.23356269463985e-06
"EIF2B4",2.83367231580409e-10,0.602907101028435,0.111,0.046,9.38257240485892e-06
"POLR1A",2.8343059444036e-10,0.750715909879453,0.123,0.054,9.38467041251475e-06
"WDR55",2.92635027200566e-10,0.505999556293696,0.122,0.053,9.68943838563795e-06
"CHEK2",2.93094460364174e-10,1.00730279380789,0.128,0.059,9.70465067711815e-06
"UCK2",2.93530065472675e-10,0.379416827893105,0.137,0.064,9.71907399786574e-06
"SPEN-AS1",2.99610126105981e-10,0.503135027156368,0.117,0.05,9.92039088549515e-06
"NEDD8",3.03650520335303e-10,-0.573081598906845,0.444,0.492,1.00541723788222e-05
"GNG7",3.04332994836503e-10,1.245634123228,0.233,0.147,1.00767697920315e-05
"ALG2",3.05677057390278e-10,0.492428567798341,0.15,0.072,1.01212730472495e-05
"SLFN12",3.0951512213877e-10,0.293669214178631,0.136,0.063,1.02483552091368e-05
"RNF113A",3.12846725711293e-10,0.448431505312826,0.109,0.045,1.03586679350266e-05
"SMARCAL1",3.18278202226848e-10,0.612866135670769,0.192,0.104,1.05385095539332e-05
"ZDHHC13",3.19135880014324e-10,1.02976848719879,0.12,0.054,1.05669081231543e-05
"GPR89B",3.19325715955933e-10,0.746875913435417,0.116,0.05,1.05731937810169e-05
"RFT1",3.19848761101188e-10,0.340897648599063,0.141,0.066,1.05905123288214e-05
"DIAPH2",3.22632265563489e-10,-0.542424928856529,0.651,0.683,1.06826769450727e-05
"LINC02649",3.31819523693599e-10,0.963553365090189,0.159,0.083,1.09868762490187e-05
"MARF1",3.31916572423365e-10,0.380420342063913,0.271,0.162,1.099008962951e-05
"CROCC",3.34593619400024e-10,1.38546391704688,0.118,0.052,1.10787293319542e-05
"ZBTB40",3.40072313339037e-10,0.454290948643022,0.142,0.067,1.12601343669688e-05
"PTPRO",3.47434050520147e-10,0.525107877299485,0.21,0.117,1.15038888467726e-05
"RHOT1",3.48061224159577e-10,0.264166844736892,0.466,0.315,1.15246551931477e-05
"PPP3CA",3.52990524536217e-10,-0.445982057904972,0.526,0.572,1.16878692579187e-05
"CSNK1G1",3.58107606603811e-10,0.259082867557842,0.445,0.299,1.18573009622588e-05
"CNOT8",3.62889870130429e-10,0.295446673239746,0.21,0.116,1.20156464898886e-05
"AHNAK",3.64209638614727e-10,-0.449673086078024,0.493,0.544,1.20593453441722e-05
"EIF4ENIF1",3.70295196010375e-10,0.300990323333483,0.143,0.068,1.22608442350995e-05
"SNHG7",3.73489789275491e-10,0.458984776368193,0.204,0.113,1.23666204127008e-05
"DIP2B",3.84468066730392e-10,0.34965504565438,0.643,0.485,1.273012215751e-05
"NCSTN",3.97073319721009e-10,0.344239299458206,0.299,0.183,1.31474946892823e-05
"CEP95",4.008975377926e-10,0.402454594061449,0.221,0.125,1.32741183738508e-05
"C16orf87",4.09038631620194e-10,1.02899954897051,0.16,0.082,1.35436781315763e-05
"ZNF496",4.12571599029128e-10,0.686849401810528,0.141,0.068,1.36606582154535e-05
"NUP160",4.18166142447055e-10,0.326748145695942,0.308,0.19,1.38458991425644e-05
"MGAT4B",4.40116988135539e-10,0.53658901437126,0.175,0.09,1.45727135941558e-05
"NPIPB13",4.41749335038975e-10,0.379462549180067,0.221,0.125,1.46267622324755e-05
"MRM2",4.4706937601262e-10,0.480447426241298,0.156,0.077,1.48029141091538e-05
"FAM78A",4.70452737986846e-10,0.351910036961208,0.187,0.099,1.55771606074825e-05
"PRELID2",4.75015675552444e-10,0.512969775189537,0.115,0.05,1.5728244033217e-05
"UPP1",4.8327411461147e-10,0.484353940829129,0.443,0.316,1.60016892089004e-05
"ENSG00000291203",4.86512801729585e-10,0.396192973439271,0.257,0.152,1.61089253780683e-05
"DNAJC13",4.88992212640626e-10,0.250627036903819,0.415,0.277,1.61910211527438e-05
"AP4E1",4.98520515935028e-10,0.302055010703427,0.168,0.086,1.65065128031247e-05
"AFF1",5.15965617249922e-10,0.342837601082927,0.714,0.568,1.70841375527622e-05
"CEBPZOS",5.16382844509903e-10,0.381113227167593,0.196,0.106,1.70979523645674e-05
